path,category,release_asset_role,source_evidence_type,claim_readiness,git_tracked,size_bytes,sha256,mtime_utc,paper_use,limitations
docs/experiments/casee/results/casee_zcenter_probe_mode_metrics.csv,table_or_metric_csv,lightweight_release_asset,newly_run,limitations_ready_diagnostic,true,982,58961ab3036c519f6d5665f17239c47007f2b2f34d86dc84aca139eb4bcc1a60,2026-08-01T11:30:28.663333+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_probe_mode_metrics.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,2503,2caa76a9ad9edb692ac2fa9a4e2e143f903322861805e34fe551572daefc9910,2026-08-01T11:30:28.665683+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_probe_mode_metrics.png,figure,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,79961,3260b53a55c2b10400515d6d3bd9091de1bf0cf5c2fa73de84a892ec6d96ba39,2026-08-01T11:30:30.522112+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_probe_mode_solid_corner_groups.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,2473,3ad8cdbb9d4bc5632221a35d126c6db437128170cc1adc75db250b2462421fbc,2026-08-01T11:30:28.664884+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_rerun_consistency.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility_failed_metric,true,571,893873deee2d030d9e60a203ad028a30df5868f5fe47dcb61194fca71cf08de4,2026-08-11T03:02:00.633691+00:00,Use to show the current compiled z-center Case E run reproduces the same official z=2 m failure metric.,
docs/experiments/casee/results/casee_zcenter_rerun_consistency.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_reproducibility_failed_metric,true,2494,83e33475e072f46f93b55ee67db25507b45642dbe569d6a0f8fed94471f96d8b,2026-08-11T03:02:00.633107+00:00,Use to show the current compiled z-center Case E run reproduces the same official z=2 m failure metric.,
docs/experiments/casee/results/casee_zcenter_rerun_consistency.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility_failed_metric,true,1206,e7b3e6a689565f83a0b3ab0047daa03eee694747415a96c4e12a0db9e75b3c96,2026-08-11T03:02:00.634325+00:00,Use to show the current compiled z-center Case E run reproduces the same official z=2 m failure metric.,
docs/experiments/casee/results/casee_zcenter_voxel_probe_audit.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,18799,72649a9655920389a6febb3007a1b28216cb22fb7466340b283815c46dc70c11,2026-08-01T11:30:58.382070+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_voxel_probe_audit.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,1816,5f1df1b7e9b69b5786aa32b28a35f58a336a3b35641d3dc3b79b710c50ca8be3,2026-08-01T11:30:58.384575+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_voxel_probe_audit.png,figure,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,136965,2e550f8c17658452668cf807eba1172224ff6734b1e8d3c62f1b897b143b0cea,2026-08-01T11:31:00.340015+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/casee_zcenter_voxel_probe_audit_groups.csv,table_or_metric_csv,lightweight_release_asset,newly_run,limitations_ready_diagnostic,true,551,dcf90ab869ee70f4d01af830b6d28653632e0f1fd2e013b9ae0f74d1a1f3c993,2026-08-01T11:30:58.382361+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/citylbm_build_check.log,run_or_build_log,hash_record_only,newly_run,paper_ready_reproducibility,true,1011,05310a26ef08c5787f281b7f8c19ad4cb16732bdde62c4e5eb201443a01b6858,2026-08-11T03:01:38.669343+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_gha_install_audit.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,blocked_gha_install_audit_pending_manual_load,true,781,433c0ac18e57231c8003bf9a2ad92b3a4e343e4ba9049881b64624f243c32aff,2026-08-11T03:01:54.718740+00:00,Use to document whether the tracked CityLBM GHA is staged or stageable for Grasshopper loading.,"Install/staging audit only; it does not copy files automatically, prove Rhino loaded the plugin, run CFD, or permit formal v0.4.0."
docs/experiments/casee/results/citylbm_gha_install_audit.json,manifest_or_gate_json,lightweight_release_asset,newly_run,blocked_gha_install_audit_pending_manual_load,true,4395,a9664c247a017d7c3c2cf39dbe4c0431d67d15b4bce005fe621f2aea8ff8d580,2026-08-11T03:01:54.717781+00:00,Use to document whether the tracked CityLBM GHA is staged or stageable for Grasshopper loading.,"Install/staging audit only; it does not copy files automatically, prove Rhino loaded the plugin, run CFD, or permit formal v0.4.0."
docs/experiments/casee/results/citylbm_gha_install_audit.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,blocked_gha_install_audit_pending_manual_load,true,2246,66f03d8a7e1622c987a9cb4782c85a961a314eb04d60c749b1c674155c367c86,2026-08-11T03:01:54.719563+00:00,Use to document whether the tracked CityLBM GHA is staged or stageable for Grasshopper loading.,"Install/staging audit only; it does not copy files automatically, prove Rhino loaded the plugin, run CFD, or permit formal v0.4.0."
docs/experiments/casee/results/citylbm_gpu_runtime_failfast_gate.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,641,45a1a415502dc4b983040c2bbbdf7ce16be1e75c897d00d159acb429b0598198,2026-08-11T03:01:58.532184+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_gpu_runtime_failfast_gate.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_reproducibility,true,1286,9a5d93a5aa938ff135080def34d89b7a5b57a4ee5bd165ff136bbbbca4369c1f,2026-08-11T03:01:58.531248+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_gpu_runtime_failfast_gate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,593,e347edc8965f8cb3e2eccb2b4819c4b5f840459a646a3890d0709e38c584896b,2026-08-11T03:01:58.533193+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_manifest_output_gate.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_manifest_traceability,true,5782,22df51f47502a63bc0b02b7d10db181093cf962d2a1926e6c36c59770f1e4b80,2026-08-11T03:02:04.581674+00:00,Use to show Run Simulation exposes the run manifest path for paper and reviewer traceability.,Manifest-output traceability only; does not prove Rhino loaded the new GHA or CFD accuracy.
docs/experiments/casee/results/citylbm_manifest_output_gate.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_manifest_traceability,true,10043,8e59b2aec3057abec247c7e0c0e78d9b9e84be1398076366a2d5da52775d7ba5,2026-08-11T03:02:04.580663+00:00,Use to show Run Simulation exposes the run manifest path for paper and reviewer traceability.,Manifest-output traceability only; does not prove Rhino loaded the new GHA or CFD accuracy.
docs/experiments/casee/results/citylbm_manifest_output_gate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_manifest_traceability,true,5177,216acb1e545691683bfef285bfeee922c66fa5a09fc81e3a4ddfcb51503d5778,2026-08-11T03:02:04.582193+00:00,Use to show Run Simulation exposes the run manifest path for paper and reviewer traceability.,Manifest-output traceability only; does not prove Rhino loaded the new GHA or CFD accuracy.
docs/experiments/casee/results/citylbm_manifest_schema_gate.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_manifest_schema_boundary,true,3330,904418a59480bb1dbd1aab6833089360811b6724cfc0e95ccfe0426d23da6db9,2026-08-11T03:02:04.728637+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_manifest_schema_gate.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_manifest_schema_boundary,true,6453,a1c75ffc0605f2a1ce789db4d4c52e65b7a3b26879bf9efada75dfbdd041250d,2026-08-11T03:02:04.727747+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_manifest_schema_gate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_manifest_schema_boundary,true,2106,3c952f3ccdb3566193e35cc2cb0d208c57f0bf150ddafd438d32c631995dd8ec,2026-08-11T03:02:04.729491+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_paper_results_packet.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_cross_experiment_results_packet,true,20888,f3778770b7da34ec8fb75ec2c725a8f392f8b028408afbc47f110ce259290965,2026-08-11T03:02:04.438654+00:00,"Use to organize Experiments 1, 2, and 3 results into manuscript-ready and limitations-only rows.",Manuscript organization evidence only; does not add new CFD results or formal validation.
docs/experiments/casee/results/citylbm_paper_results_packet.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_cross_experiment_results_packet,true,31057,d820428e44b4f582f99ce46d3593ab205bdb823c88d6b66523b0dfa538eeaf84,2026-08-11T03:02:04.436813+00:00,"Use to organize Experiments 1, 2, and 3 results into manuscript-ready and limitations-only rows.",Manuscript organization evidence only; does not add new CFD results or formal validation.
docs/experiments/casee/results/citylbm_paper_results_packet.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_cross_experiment_results_packet,true,15966,20928235b9b67bcf2f0bbd360e5cea7650752e0efa4d9f14544ba2c9394d96fa,2026-08-11T03:02:04.439104+00:00,"Use to organize Experiments 1, 2, and 3 results into manuscript-ready and limitations-only rows.",Manuscript organization evidence only; does not add new CFD results or formal validation.
docs/experiments/casee/results/citylbm_plugin_identity_binary_gate.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,640,c71f983b906d8c6e437f3f02d323324ec385e64744e60f5597e8b889c1465553,2026-08-11T03:01:54.398269+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_plugin_identity_binary_gate.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_reproducibility,true,1465,d3a7b29ce48df34588916c29e9bfdb7472277f3f5d7f6ee31434bcb9c16fba94,2026-08-11T03:01:54.397211+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_plugin_identity_binary_gate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,1229,2d13d655de94d81f678f1832bc2111356b5bc91974067cd8c533fbe4300ba76c,2026-08-11T03:01:54.398831+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_plugin_identity_component_gate.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,517,7725222b40c22d276d3f72181246f38321804ee33dd37cc23dc21ff06939d2e9,2026-08-11T03:01:54.235662+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_plugin_identity_component_gate.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_reproducibility,true,1315,52c092188ebd72036d91adf72c1e2c395bfb12f43ffd779290e68925509998a6,2026-08-11T03:01:54.235013+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_plugin_identity_component_gate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,1154,c316378980e0d4b3dba2398d879eeaf3feb1c244d6cd94739fd41e11a4749c04,2026-08-11T03:01:54.236033+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_portable_toolchain_activation.json,manifest_or_gate_json,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,6551,92db0e5e2515dd4a51051790dd1a1b4fbd1d2a14854aaa5a25b97b496c440773,2026-08-11T03:01:53.899563+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_portable_toolchain_gate.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,834,0a822ec5be19ee9eb7fde70c3bfce6e3beabf93606cb4c52df05b68da9cd65ff,2026-08-11T03:01:53.955261+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_portable_toolchain_gate.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_reproducibility,true,7565,f96d1faff9b80a06c447564bb39fa826e23861828ccf1f12dcec937d4fff4882,2026-08-11T03:01:53.954257+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_portable_toolchain_gate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_reproducibility,true,754,cddc0ccd283427b725d88af5a11543d494aa25816c0161d191f79a5ba03ab40d,2026-08-11T03:01:53.956070+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/citylbm_software_feedback_matrix.csv,table_or_metric_csv,lightweight_release_asset,preexisting_artifact,paper_ready_software_feedback_boundary,true,38829,f64ecf2708e1cad0c9677b6d957d3d694c454a3bdc7b332c96e204f1c34d2efa,2026-08-11T03:02:08.942432+00:00,"Use to trace how experiment findings are converted into defaults, diagnostic switches, and blockers.",Software-feedback boundary only; does not add solver output or justify formal accuracy.
docs/experiments/casee/results/citylbm_software_feedback_matrix.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_software_feedback_boundary,true,58866,80882f87ebaf6c25f1a22ff325e606fd8d4c5b1cd193725a017d6a144726bfaa,2026-08-11T03:02:08.940244+00:00,"Use to trace how experiment findings are converted into defaults, diagnostic switches, and blockers.",Software-feedback boundary only; does not add solver output or justify formal accuracy.
docs/experiments/casee/results/citylbm_software_feedback_matrix.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,paper_ready_software_feedback_boundary,true,24398,314529cb5ab5c743ae1a20a30eb6282cac6564e25948d28e209932b636a401a0,2026-08-11T03:02:08.943616+00:00,"Use to trace how experiment findings are converted into defaults, diagnostic switches, and blockers.",Software-feedback boundary only; does not add solver output or justify formal accuracy.
docs/experiments/casee/results/dx1_feasibility_estimate.csv,table_or_metric_csv,lightweight_release_asset,newly_run,limitations_ready_diagnostic,true,781,deb4841d3a51122c3341e0f9ce113366048072d7c470bee7db3e62a4ffba74b1,2026-07-30T11:09:01.816825+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/dx1_feasibility_estimate.md,report_or_protocol_markdown,lightweight_release_asset,preexisting_artifact,limitations_ready_diagnostic,true,670,6fb4022f2708510adfdcf7e1f760aa7edf09cdea9eac86d760b83d52355a9176,2026-07-30T11:09:01.817647+00:00,Use for limitations and error-mechanism discussion only.,Diagnostic only; do not report as formal official z=2 m accuracy.
docs/experiments/casee/results/environment_manifest.json,manifest_or_gate_json,lightweight_release_asset,newly_run,paper_ready_reproducibility,true,3193,591d8c7f7a933e83ddbd00602aca33b08d33a630d75d8e8a4979c3c05e3a5540,2026-08-11T03:01:39.693855+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/fluidx3d_c002_dx2_longer_mean_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_completed_candidate,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T12:52:29.197196+00:00,Use to show the C002 longer-time-mean candidate was completed and did not improve official z=2 m metrics.,
docs/experiments/casee/results/fluidx3d_c002_dx2_longer_mean_run_20260809_205343.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_completed_candidate,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T12:53:44.045605+00:00,Use to show the C002 longer-time-mean candidate was completed and did not improve official z=2 m metrics.,
docs/experiments/casee/results/fluidx3d_c002_dx2_longer_mean_run_20260809_205343.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_completed_candidate,true,3059628,c5a1c405adc9491707465348f575e426767399fc6762a402561d5ead79d25583,2026-08-09T13:13:22.765216+00:00,Use to show the C002 longer-time-mean candidate was completed and did not improve official z=2 m metrics.,
docs/experiments/casee/results/fluidx3d_c003_dx2_no_zcenter_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_zorigin_ablation,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T13:24:52.325278+00:00,Use to show the C003 no-z-center ablation worsened official z=2 m metrics and supports z-origin sensitivity as a limitation.,
docs/experiments/casee/results/fluidx3d_c003_dx2_no_zcenter_run_20260809_212601.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_zorigin_ablation,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T13:26:02.031394+00:00,Use to show the C003 no-z-center ablation worsened official z=2 m metrics and supports z-origin sensitivity as a limitation.,
docs/experiments/casee/results/fluidx3d_c003_dx2_no_zcenter_run_20260809_212601.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_zorigin_ablation,true,547435,d5ede0670f4b37c977c8014ff261b8989360792d5b74b7ce31e9f7d9eda61ad9,2026-08-09T13:33:05.198909+00:00,Use to show the C003 no-z-center ablation worsened official z=2 m metrics and supports z-origin sensitivity as a limitation.,
docs/experiments/casee/results/fluidx3d_c004_dx3_low_cost_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_dx3_low_cost_regression,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T13:42:02.421683+00:00,Use to show the C004 dx=3 low-cost run kept positive correlation but did not improve official z=2 m metrics.,
docs/experiments/casee/results/fluidx3d_c004_dx3_low_cost_run_20260809_214302.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_dx3_low_cost_regression,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T13:43:02.368526+00:00,Use to show the C004 dx=3 low-cost run kept positive correlation but did not improve official z=2 m metrics.,
docs/experiments/casee/results/fluidx3d_c004_dx3_low_cost_run_20260809_214302.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_dx3_low_cost_regression,true,172798,214f9df2b9981c6ef23188e26e7484955677fcd51e0f0f8ea6fe419a8009a235,2026-08-09T13:45:15.715602+00:00,Use to show the C004 dx=3 low-cost run kept positive correlation but did not improve official z=2 m metrics.,
docs/experiments/casee/results/fluidx3d_c005_dx2_decomp4x1x1_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_decomposition_sensitivity,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T13:54:56.792669+00:00,Use to show the C005 4x1x1 domain-decomposition run improved MAE/R2 but was not reproducibility-consistent or default-promotable.,
docs/experiments/casee/results/fluidx3d_c005_dx2_decomp4x1x1_run_20260809_215600.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_decomposition_sensitivity,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T13:56:00.183218+00:00,Use to show the C005 4x1x1 domain-decomposition run improved MAE/R2 but was not reproducibility-consistent or default-promotable.,
docs/experiments/casee/results/fluidx3d_c005_dx2_decomp4x1x1_run_20260809_215600.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_decomposition_sensitivity,true,564075,496ec61cb4840e39a8a25ce293057e7dcaf70dfa96b0acd3df5be8b0e342106a,2026-08-09T14:03:20.528587+00:00,Use to show the C005 4x1x1 domain-decomposition run improved MAE/R2 but was not reproducibility-consistent or default-promotable.,
docs/experiments/casee/results/fluidx3d_c006_inlet_k_synthetic_smoke_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,paper_ready_reproducibility,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:17:20.838476+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/fluidx3d_c006_inlet_k_synthetic_smoke_run_20260809_221825.err.log,run_or_build_log,hash_record_only,preexisting_artifact,paper_ready_reproducibility,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:18:25.548388+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/fluidx3d_c006_inlet_k_synthetic_smoke_run_20260809_221825.log,run_or_build_log,hash_record_only,preexisting_artifact,paper_ready_reproducibility,false,32806,60eb882bdc3928fe2a3876e53506e1705c8b32d0679473d9ad216ade4ebdfbdd,2026-08-09T14:18:34.699491+00:00,"Use as reproducibility support, not as standalone accuracy proof.",
docs/experiments/casee/results/fluidx3d_c008_inlet_k_synthetic_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:18:54.434281+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c008_inlet_k_synthetic_run_20260809_221958.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:19:58.720015+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c008_inlet_k_synthetic_run_20260809_221958.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,1335204,e6c24cdc09cdf0da2f6a593c4db44c5508e2d3296ea62d81cf7e4833714f5ff2,2026-08-09T14:28:29.184786+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c009_inlet_k_synthetic_s0p7_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:29:16.251226+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c009_inlet_k_synthetic_s0p7_run_20260809_223022.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:30:22.233455+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c009_inlet_k_synthetic_s0p7_run_20260809_223022.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,2294892,fdaa08157ddfe5a1483f94fbd64bd7362b3bab6912523df5ce93dff0d50e7cc6,2026-08-09T14:45:03.009666+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c010_inlet_k_synthetic_s1p0_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:54:08.881029+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c010_inlet_k_synthetic_s1p0_run_20260809_225516.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T14:55:16.694804+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c010_inlet_k_synthetic_s1p0_run_20260809_225516.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,757840,43d8094f1e5ecea30ce4567e967a064d4b76c9a917448fde806796f1330146e6,2026-08-09T15:00:03.731414+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c011_inlet_k_synthetic_s1p5_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T15:00:43.747913+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c011_inlet_k_synthetic_s1p5_run_20260809_230150.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T15:01:50.160009+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c011_inlet_k_synthetic_s1p5_run_20260809_230150.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,795586,238a710d0b801427536f32d427a235579b485e6e8ffc6bf1614a918f546a10cd,2026-08-09T15:06:53.075611+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c012_inlet_k_synthetic_s2p0_compile.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,1668,79b0b49a8cf12419a0c50b467547582bda7e90d782b04cc37128aba904c232d5,2026-08-09T15:31:13.226046+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c012_inlet_k_synthetic_s2p0_run_20260809_233100.err.log,run_or_build_log,hash_record_only,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,2026-08-09T15:31:23.095023+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
docs/experiments/casee/results/fluidx3d_c012_inlet_k_synthetic_s2p0_run_20260809_233100.log,run_or_build_log,optional_log_asset,preexisting_artifact,limitations_ready_inlet_turbulence_improvement,true,765130,cc9ff0a1056109a4fadcaf4e9b1f5694892e869d446feecdf099f79576f0f446,2026-08-09T15:36:14.243859+00:00,Use to show AF-k synthetic full-plane inlet candidates substantially improved official-height MAE/R2/Pearson but still had negative R2.,
